,Date,Open,High,Low,Close,Volume
38,2016-03-07,54.91560623313946,55.35006513796705,54.65493155317458,54.828712463378906,21497714
39,2016-03-08,54.74181402561044,54.82870446804189,54.30735518413734,54.78525924682617,13634860
40,2016-03-09,54.785267235827824,54.872161005588374,54.43770210076078,54.828712463378906,8097374
41,2016-03-10,54.78526120442573,55.08938439311864,54.61147699869521,54.95904541015625,21352778
42,2016-03-11,54.91559527159672,55.393499308582356,54.78525630030167,55.2197151184082,22682346
43,2016-03-14,55.61073303222656,55.8279624581337,55.56728780997673,55.61073303222656,25831819
44,2016-03-15,55.610731708556635,55.69762215098809,54.74181402561044,54.78525924682617,18905608
45,2016-03-16,55.04593509476789,55.393503501424334,55.04593509476789,55.26316452026367,36277393
46,2016-03-17,56.08863596382061,56.39275581006028,55.654177146530955,55.87140655517578,20031419
47,2016-03-18,55.95829992599301,56.349310230323496,55.87140948384354,56.218971252441406,31120204
48,2016-03-21,56.392758030489,56.523097006670994,55.7845116847449,56.132080078125,6056792
49,2016-03-22,55.914853007200385,56.08864052584068,55.48039415457363,55.95830154418945,8180504
50,2016-03-23,55.958300678651014,56.349310988240724,55.827961699015816,55.914852142333984,11996985
51,2016-03-24,55.827961699015816,56.04519112196918,55.35005763144999,55.914852142333984,8530772
52,2016-03-25,56.045192755065365,56.045192755065365,55.567288673573934,55.65418243408203,3814633
53,2016-03-28,55.65417848665994,55.95829834022268,55.43694575812651,55.6976203918457,7346998
54,2016-03-29,55.61072996103316,55.87140790945175,55.17627113321259,55.306610107421875,10741646
55,2016-03-30,55.654180063811985,56.39275876605613,55.610731528079356,56.218971252441406,29118588
56,2016-03-31,56.56653978524336,56.82721774162916,56.00174196595133,56.17552947998047,16046959
57,2016-04-01,55.827961724319536,55.91485216767709,55.263163898521604,55.523841857910156,4654364
58,2016-04-06,55.00249443634401,55.00249443634401,54.17702188803618,54.2204704284668,8957175
59,2016-04-07,54.307350887691996,54.307350887691996,53.52532370904618,54.003231048583984,20224614
60,2016-04-08,53.69911324520539,54.568030945984304,53.69911324520539,54.52458572387695,6752732
61,2016-04-11,54.307354821099175,54.82870410151857,54.003234959964175,54.74181365966797,5355410
62,2016-04-12,54.785258513778594,55.17627212880405,54.52458387531424,54.698368072509766,2753865
63,2016-04-13,54.95904560864937,55.78451478819909,54.95904560864937,55.65418243408203,11846507
64,2016-04-14,55.95829612234289,56.13207699482942,55.69761818429774,55.82795715332031,8125157
65,2016-04-15,55.43694356091027,55.87140568609962,55.21971415564443,55.82795715332031,11673490
66,2016-04-18,55.65417996937452,55.78451231771966,55.48039245605468,55.48039245605469,2145729
67,2016-04-19,55.87141088924144,56.17553075907234,55.17627407592855,55.26316452026367,5841194
68,2016-04-20,55.17627325945384,55.697622547065826,54.35080079185326,54.43769454956055,8981513
69,2016-04-21,54.65492285187535,54.87215226970529,54.35079967811872,54.698368072509766,3097142
70,2016-04-22,54.69837039594082,55.08938402757542,54.56803141384328,54.91559982299805,2685186
71,2016-04-25,54.91560018738812,55.04593585569249,54.65492553612136,54.95904541015625,2864460
72,2016-04-26,54.828708734556734,55.523845586732335,54.828708734556734,55.17627716064453,4894769
73,2016-04-27,54.91559417024474,55.26315922896478,54.74180998355589,55.089378356933594,2470120
74,2016-04-28,55.176278654091696,55.219723879864056,54.00324098494675,54.2204704284668,10321711
75,2016-04-29,53.74255901726139,53.87289799957518,53.30810016242611,53.52532958984375,7266758
76,2016-05-03,53.525333387919495,53.525333387919495,52.74330938251956,52.7867546081543,9711627
77,2016-05-04,52.78675219713239,52.873642644433154,51.96127968914273,52.221954345703125,14504138
78,2016-05-05,52.22195176235918,52.35229074152075,51.83094145419035,52.30884552001953,14591369
79,2016-05-06,52.135064307041084,52.135064307041084,51.65716021382483,51.8743896484375,22004644
80,2016-05-09,52.04817385905926,52.135064307041084,51.613714989833916,51.8743896484375,14499071
81,2016-05-10,51.87438472283757,52.30884355080998,51.613710088985684,52.13505935668945,13152643
82,2016-05-11,52.30884577653053,52.39573621995905,51.74404795027135,52.004722595214844,19053550
83,2016-05-12,51.87438656523923,52.135061208349384,51.83094134383052,51.96127700805664,13397317
84,2016-05-13,51.74404563311035,51.74404563311035,51.266141586338755,51.396480560302734,29668619
85,2016-05-16,51.39648055221177,51.87438459890814,51.35303201779208,51.78749084472656,6645541
86,2016-05-17,51.83094365710512,52.22195398189264,51.48337524100724,52.17850875854492,12344892
87,2016-05-18,51.874391954655586,52.13506662484817,51.48337829203757,52.09162139892578,8579957
88,2016-05-19,52.135060104662756,52.17850532515174,51.52681707384345,51.83094024658203,8050497
89,2016-05-20,52.004720382434606,52.39573399054134,51.7874909684484,52.13505935668945,8126104
90,2016-05-23,52.22195312443645,53.87289810180664,52.00472369660659,53.87289810180664,21664315
91,2016-05-24,53.65566239437143,53.74255282947093,53.3080940246582,53.3080940246582,6417840
92,2016-05-25,53.65566867397677,54.090127529636504,53.65566867397677,53.87289810180664,25858751
93,2016-05-26,53.916337298369086,54.003231048583984,53.69910789481832,54.003231048583984,26044897
94,2016-05-27,54.22046046186214,54.43768986545188,54.04667627605882,54.39424133300781,25759714
95,2016-05-30,54.394246847763704,55.04593512460428,54.30735640338148,54.872154235839844,26912233
96,2016-05-31,54.78526047679964,55.04593512460428,54.56803105118612,54.872154235839844,8678987
97,2016-06-01,54.69837121830781,55.48039517867642,54.69837121830781,55.350059509277344,25001628
98,2016-06-02,55.350059509277344,55.65418270052462,55.08938485582114,55.350059509277344,13721372
99,2016-06-03,55.26316303639173,55.610731433715614,55.26316303639173,55.48039245605469,11793067
100,2016-06-04,55.59335708618164,55.59335708618164,55.59335708618164,55.59335708618164,0
101,2016-06-06,55.610733896498964,56.132083200915424,55.306614021365704,55.65418243408203,12991446
102,2016-06-07,55.87140814604224,56.43619932114814,55.87140814604224,56.392757415771484,30837577
103,2016-06-08,56.47964711390235,56.95755447197698,56.47964711390235,56.696876525878906,26064591
104,2016-06-13,55.87140865040505,56.00174099702717,55.350056061311626,55.39350128173828,9520123
105,2016-06-14,55.176271982972956,55.784511699562906,55.176271982972956,55.74106979370117,6411945
106,2016-06-15,55.74106671707705,55.95829612234289,55.263159373766065,55.82795715332031,22583365
107,2016-06-16,55.69762101873717,55.69762101873717,54.7418129127897,55.04593276977539,8999131
108,2016-06-17,55.48039491306583,55.9583023092153,55.48039491306583,55.65418243408203,5808972
109,2016-06-20,56.04519271850587,56.17553170185398,55.91485373515775,56.04519271850586,10307567
110,2016-06-21,56.045191230921205,56.43620154127104,56.00174269451971,56.262420654296875,18113336
111,2016-06-22,56.26241830850383,56.43619918823242,56.08863742877524,56.43619918823242,10556831
112,2016-06-23,56.30587005615235,56.34931196390567,56.08864062943774,56.305870056152344,32188327
113,2016-06-24,56.26242817517332,56.39276717248495,53.91634942617264,54.828712463378906,31665065
114,2016-06-27,54.915597227729364,55.39350128173829,54.74181303136489,55.39350128173828,4931264
115,2016-06-28,54.82870577309768,55.65418156913438,54.78526055084785,55.61073303222656,5345578
116,2016-06-29,55.74107050596145,56.47964920820559,55.74107050596145,56.218971252441406,9101408
117,2016-06-30,56.60998755098776,56.87065887451172,56.17552871579878,56.87065887451172,25345136
118,2016-07-01,57.21823129466393,57.69613869872586,57.044450400086596,57.565799713134766,30668430
119,2016-07-04,57.43546158849168,58.0002594483085,57.348571139900535,57.609249114990234,9989687
120,2016-07-05,57.52234958184526,57.56579811894445,57.218229710098946,57.43545913696289,5997962
121,2016-07-06,57.00099712556967,57.00099712556967,56.21896990631798,56.392757415771484,8730638
122,2016-07-07,56.87066119852844,57.13133916202071,56.78377075380301,57.087890625,6587558
123,2016-07-08,57.087890625,57.087890625,57.087890625,57.087890625,0
124,2016-07-11,57.956805569435986,58.43471293662911,57.956805569435986,58.21748352050781,22208282
125,2016-07-12,58.347824073242066,58.738834381103516,58.347824073242066,58.738834381103516,15397426
126,2016-07-13,58.95606849736145,58.999517036945946,58.30438017949235,58.78228759765625,9434916
127,2016-07-14,58.65194847081909,58.95606835924895,58.47816757152099,58.82572937011719,10109848
128,2016-07-15,58.912615288320055,59.52085494995117,58.912615288320055,59.52085494995117,15543146
129,2016-07-18,59.477416448283,60.08566284179687,59.477416448283,60.085662841796875,36847905
130,2016-07-19,60.1290978531249,60.2159949203126,59.781536101635936,60.17254638671875,17045587
131,2016-07-20,59.95531611162819,60.215994050796205,59.781535238393104,60.12909698486328,24718112
132,2016-07-21,60.346326658047865,60.73734356852981,60.259436221045895,60.433223724365234,9980071
133,2016-07-22,60.433221372586004,60.56355370835932,60.129094910941205,60.21599197387695,3265094
134,2016-07-25,60.38977728028228,60.78078757497512,59.390520646903695,59.955318450927734,11676473
135,2016-07-26,59.955314780126685,60.30288314819336,59.82497581343728,60.30288314819336,13212330
136,2016-07-27,60.520118578825674,60.78078990885838,60.38977959915138,60.563560485839844,11118196
137,2016-07-28,60.6955170099581,60.91542830347244,60.34365759810314,60.739501953125,11452443
138,2016-07-29,60.563556831370306,60.87143123875018,60.29966735839844,60.29966735839844,19390373
139,2016-08-01,60.51957768427079,61.09134155589439,60.51957768427079,60.95940017700195,10407371
140,2016-08-02,60.91541524326538,61.047363333316454,60.7834671532143,60.95940017700195,7116974
141,2016-08-03,60.255682317560364,60.60754165872677,59.85984475322236,60.47559356689453,13801107
142,2016-08-04,60.56356282125154,60.65152598760859,60.12374027830685,60.607547760009766,10674699
143,2016-08-05,60.78347836001555,61.35524904821657,60.60755201495057,61.22330093383789,12422864
144,2016-08-08,61.57515187450022,61.795063131194865,61.311255682003065,61.619136810302734,7902947
145,2016-08-09,61.575150238922504,61.97098780599492,61.531165304288336,61.92700958251953,11568485
146,2016-08-10,61.839050115632425,62.10293960571289,61.61913885165245,62.10293960571289,6497798
147,2016-08-11,61.75107350194297,62.05895460684184,61.09133978200273,61.53116226196289,10903420
148,2016-08-12,61.70709752173075,62.014971926652606,61.619134364775746,61.751075744628906,5258706
149,2016-08-15,61.75108183372128,62.01497804176701,61.4871923368349,61.88302993774414,4797475
150,2016-08-16,61.83904336686176,62.01496967438244,61.31125102198281,61.53116226196289,4431992
151,2016-08-17,61.487188714054156,61.66311503494629,61.35524061780558,61.619136810302734,8925360
152,2016-08-18,61.57515340922052,61.707101508757816,61.399227083943536,61.48719024658203,3275034
153,2016-08-19,61.48719265768729,61.970993426749885,60.8714370727539,60.871437072753906,8299801
154,2016-08-22,60.695506297526855,60.82745439257934,60.21169885272069,60.431610107421875,7083411
155,2016-08-23,60.6075370016801,61.2232857680385,60.6075370016801,61.047359466552734,7084009
156,2016-08-24,61.0033851774653,61.17931822080029,60.8714370727539,60.871437072753906,5071479
157,2016-08-25,60.959408278335886,61.70710527311395,60.959408278335886,61.575157165527344,8022568
158,2016-08-26,61.53116454925623,61.83904566559994,61.399223169290295,61.66311264038086,2991939
159,2016-08-29,61.487188714054156,61.7070999707488,60.87143316861378,61.619136810302734,3554924
160,2016-08-30,61.57515716552735,61.79506844111852,61.399230829518224,61.575157165527344,3791222
161,2016-08-31,61.44319700047481,61.6191300131188,60.95939631580985,61.047359466552734,5206081
162,2016-09-01,60.95941324663934,60.95941324663934,60.34365759810314,60.739501953125,5965179
163,2016-09-02,60.783468678440975,60.95940170664327,60.51957920287574,60.82745361328125,2615482
164,2016-09-05,61.39922776374752,61.83905029296875,61.39922776374752,61.83905029296875,8523041
165,2016-09-06,61.79506737826969,62.36683802720443,61.79506737826969,62.322853088378906,7342971
166,2016-09-07,62.41080615295603,63.2464728772627,62.41080615295603,63.20248794555664,9686777
167,2016-09-08,63.15851512298753,63.15851512298753,62.80665577274169,62.982582092285156,4674329
168,2016-09-09,62.366832084226125,62.366832084226125,61.883024647885364,61.92700958251953,5230374
169,2016-09-10,61.39043426513672,61.39043426513672,61.39043426513672,61.39043426513672,0
170,2016-09-12,61.00338301182439,61.00338301182439,60.431612385812656,60.563560485839844,7236436
171,2016-09-13,60.78347174883212,60.8714349117972,59.99178985982811,60.563560485839844,7123286
172,2016-09-14,60.25568537601604,60.73949283357177,60.211700439453125,60.211700439453125,5624161
173,2016-09-19,61.047357703298395,62.45478820800781,61.047357703298395,62.45478820800781,9887905
174,2016-09-20,62.3668327331543,62.45479589217912,62.102936544920986,62.3668327331543,2795180
175,2016-09-21,62.2348792226691,62.762664842043115,62.05895291993051,62.67470169067383,12156219
176,2016-09-22,63.24648223599511,63.334445401265,62.674711595001824,62.80665969848633,4929382
177,2016-09-23,62.8946234734712,63.2464828491211,62.80666030734857,63.246482849121094,4215738
178,2016-09-26,62.89461066017688,62.89461066017688,62.45478820800781,62.45478820800781,3736578
179,2016-09-27,62.45478820800781,62.45478820800781,62.45478820800781,62.45478820800781,0
180,2016-09-29,63.20249791048009,63.46639412000736,62.80666030734857,63.246482849121094,9624483
181,2016-09-30,62.58674158569276,62.76266789699449,62.27886718533542,62.41080856323242,5843939
182,2016-10-03,62.63072046684714,62.98257980431095,62.54275731027085,62.85063171386719,3888034
183,2016-10-04,62.85063627068252,63.11453247070313,62.71869488183137,63.114532470703125,5169849
184,2016-10-05,62.98258596791893,63.202497236459955,62.85063786456245,62.894622802734375,2838310
185,2016-10-06,63.07055282592773,63.114537766675014,62.850641544510744,63.070552825927734,2071768
186,2016-10-07,62.98258824139269,63.15852128927174,62.98258824139269,63.026573181152344,3053425
187,2016-10-11,63.6423135453711,63.73027670194739,62.63072046684714,62.85063171386719,6945823
188,2016-10-12,62.89462560105901,63.59834437616408,62.76267749183186,63.554359436035156,6057198
189,2016-10-13,63.5103753887617,63.59834527025627,62.850641544510744,63.070552825927734,5454942
190,2016-10-14,62.718690334582085,63.24647598519848,62.718690334582085,62.85063171386719,3633218
191,2016-10-17,62.85063171386719,62.98257980431095,62.10293481623074,62.85063171386719,4422098
192,2016-10-18,62.89463625441778,63.290473937988274,62.718709886422175,63.29047393798828,3619946
193,2016-10-19,63.334448093173314,63.8622338183845,63.334448093173314,63.6423225402832,21575332
194,2016-10-20,63.64231946230222,63.99417883247898,63.64231946230222,63.90621566772461,4836032
195,2016-10-21,63.906220964551714,64.25808036389212,63.81825779250657,63.86223602294922,4234740
196,2016-10-24,64.08214341813691,64.17010658484169,63.86223214579521,63.9501953125,3265122
197,2016-10-25,64.08214859303769,64.65391928953083,64.08214859303769,64.56595611572266,3715773
198,2016-10-26,64.2140884399414,64.3460365392416,64.12612527746097,64.2140884399414,2868454
199,2016-10-27,64.21409542228963,64.34604353593726,63.68630967885894,63.86223602294922,3170404
200,2016-10-28,63.86223602294922,63.99418413659685,63.73028790930159,63.86223602294922,4275037
201,2016-10-31,63.55436156521131,63.95019919499436,63.07055405222327,63.86223602294922,5464146
202,2016-11-01,63.55436156521131,63.86223602294922,63.42241345156368,63.86223602294922,2024337
203,2016-11-02,63.29045879661077,63.33444373366725,62.98258437069283,63.114532470703125,5502479
204,2016-11-03,62.85063712655448,62.98258522836159,62.54276269644404,62.6307258605957,4554732
205,2016-11-04,62.45478820800781,62.630714504412225,62.322840130125485,62.45478820800781,4346371
206,2016-11-07,63.15851962129576,63.33444595336915,62.85063847342827,63.33444595336914,3235375
207,2016-11-08,63.46639620226602,63.68630748036731,63.334448093173314,63.6423225402832,2694109
208,2016-11-09,64.08214436503476,64.25807741220342,61.57515716552735,61.575157165527344,19936675
209,2016-11-10,63.15851962129576,63.422409119405835,63.11453468269772,63.33444595336914,6699699
210,2016-11-11,61.88302629164093,62.19090070878164,61.53116693869771,61.619136810302734,8375831
211,2016-11-14,61.53116454925623,61.83904566559994,61.09134205294659,61.66311264038086,7117151
212,2016-11-15,61.399227083943536,61.66311657185901,61.35524214704473,61.48719024658203,4015684
213,2016-11-16,61.75108350153647,62.01497971670969,61.5311722259453,61.575157165527344,24749610
214,2016-11-17,61.5751494307189,61.751075744628906,61.355238182752046,61.751075744628906,3313486
215,2016-11-18,61.66311339703207,61.92700958251953,61.487187080812944,61.92700958251953,2119539
216,2016-11-21,61.839042566825654,62.01496887207031,61.66310955042264,62.01496887207031,2649990
217,2016-11-22,62.23488290667451,63.02656473817842,62.23488290667451,62.85063171386719,5293782
218,2016-11-23,62.8946273338455,63.24648673109198,62.85064239250476,63.15852355957031,1907717
219,2016-11-24,62.98258602902611,62.98258602902611,62.63072665678722,62.80665969848633,2303410
220,2016-11-25,62.76266479492187,63.02656095998989,62.67470164361862,62.762664794921875,2649250
221,2016-11-28,62.7626731077287,63.33444373366725,62.7626731077287,63.114532470703125,2646049
222,2016-11-29,63.24648445763148,63.334447625991224,63.026573181152344,63.026573181152344,1417871
223,2016-11-30,63.07055282592773,63.246485877757145,62.89462648525802,63.070552825927734,1918325
224,2016-12-01,62.98258657806299,63.422409119405835,62.98258657806299,63.33444595336914,1955817
225,2016-12-02,62.6307258605957,62.6307258605957,62.36683636814072,62.6307258605957,3307698
226,2016-12-05,62.630729740646004,62.630729740646004,62.27887706224165,62.54276657104492,1388169
227,2016-12-06,63.15851962129576,63.51037228544253,63.11453468269772,63.33444595336914,2435954
228,2016-12-07,63.51037228544253,63.64232039007726,63.246482787332454,63.33444595336914,1467377
229,2016-12-08,63.59834343247308,64.21409231818363,63.59834343247308,64.12612915039062,6085595
230,2016-12-09,64.25806803379842,64.39000941096877,64.17009816747344,64.34603118896484,5418281
231,2016-12-12,64.4779823453456,64.69789359930495,63.99417490217147,64.08213806152344,3208556
232,2016-12-13,64.0821494348995,64.21409755292521,63.90622308497196,64.17011260986328,2548640
233,2016-12-14,64.39002616633717,64.47799605555339,64.1261366321694,64.30206298828125,2827980
234,2016-12-15,63.81825085319993,64.2140884399414,63.68630275389974,64.2140884399414,3017786
235,2016-12-16,64.03816160084061,64.03816160084061,63.59833908081055,63.59833908081055,2148428
236,2016-12-19,63.55434726573007,63.59833219743612,63.20248794555665,63.20248794555664,2680960
237,2016-12-20,63.29045879661077,63.29045879661077,62.93860614479549,63.114532470703125,2029791
238,2016-12-21,63.114537766675014,63.202500937009866,62.89462648525802,63.070552825927734,9321197
239,2016-12-22,62.938603388910934,62.938603388910934,62.27886962890625,62.27886962890625,4971537
240,2016-12-23,62.102938186032645,62.32284944498542,61.88302692707987,62.0589599609375,5125956
241,2016-12-26,62.14692153467354,62.27886962890625,62.05895837557135,62.27886962890625,2104929
242,2016-12-27,62.278867288213725,62.3668304440099,62.14691919894016,62.23488235473633,2494279
243,2016-12-28,62.3228483272588,62.982582092285156,62.3228483272588,62.982582092285156,3686010
244,2016-12-29,62.85062799341241,62.85062799341241,62.63071675941005,62.67470169067383,1911106
245,2016-12-30,63.0265754467079,63.33444990261365,62.93861227518623,63.15852355957031,2726453
246,2017-01-03,63.07054980571645,63.2464828491211,62.8946234734712,63.246482849121094,2331431
247,2017-01-04,63.334436029516475,63.422399181770245,63.11452479330288,63.20248794555664,4284195
248,2017-01-05,63.202494672067246,63.77426528930663,63.158516446839016,63.77426528930664,4573600
249,2017-01-06,63.73028262705659,63.99417883247898,63.73028262705659,63.90621566772461,3752998
250,2017-01-09,63.994181862448485,64.1701082002869,63.59834424673223,63.73028564453125,5038290
251,2017-01-10,63.73027277566347,63.862220857978194,63.686294555664055,63.68629455566406,1857853
252,2017-01-11,64.03815387145059,64.08213209144999,63.686294555664055,63.68629455566406,1898053
253,2017-01-12,63.862223768811695,64.47797927729376,63.862223768811695,64.34603118896484,4857459
254,2017-01-13,64.03816907819935,64.03816907819935,63.86223602294922,63.86223602294922,3909860
255,2017-01-16,63.686305328675296,63.686305328675296,63.15851962129576,63.33444595336914,2418439
256,2017-01-17,63.33444288432889,63.68630224258475,63.33444288432889,63.59833908081055,1572741
257,2017-01-18,63.51036692612013,63.51036692612013,63.378425543778654,63.46638870239258,3837818
258,2017-01-19,63.202510753990474,63.42242206956536,62.98259943841558,63.29047393798828,4065559
259,2017-01-20,63.29045567400592,63.554351861006495,63.29045567400592,63.46638870239258,2422174
260,2017-01-23,63.81825244263026,64.2140900392303,63.81825244263026,63.994178771972656,5965089
261,2017-01-24,64.21408538135209,64.47798156738281,64.12612222306144,64.47798156738281,4575104
262,2017-02-02,64.65391486830818,64.78586297557744,63.994181043121365,64.12612915039062,6999147
263,2017-02-03,64.17010122087541,64.34603425073821,63.90621174281951,64.08213806152344,2809194
264,2017-02-06,64.2140944549248,64.56595384896455,64.17010951398493,64.43400573730469,2947246
265,2017-02-07,64.30204853964273,64.60992294923938,64.30204853964273,64.47798156738281,4305232
266,2017-02-08,64.74814858494281,64.74814858494281,64.25285402914827,64.61306762695312,4433939
267,2017-02-09,64.61306317647298,65.01829915202688,64.52301150085016,64.83819580078125,3548420
268,2017-02-10,64.92824122847884,65.69369070336866,64.92824122847884,65.5586166381836,4869787
269,2017-02-13,65.55862099419937,65.82877601302164,65.55862099419937,65.69369506835938,3330147
270,2017-02-14,66.09893344642951,66.18898511329964,65.82877157531738,65.9188232421875,6071668
271,2017-02-15,66.00887749925154,66.5491943359375,65.91881896771943,66.5491943359375,9407004
272,2017-02-16,66.63925354291646,66.81935688537214,66.05390737418232,66.14395904541016,5466631
273,2017-02-17,66.32407119382728,66.36909359550397,66.05390930175781,66.05390930175781,5192773
274,2017-02-18,66.17098236083984,66.17098236083984,66.17098236083984,66.17098236083984,0
275,2017-02-20,66.23400864068152,66.32406029974578,65.82876586914062,65.82876586914062,2802606
276,2017-02-21,65.91883028460883,66.09894050809288,65.78375620512394,65.96385955810547,3337389
277,2017-02-22,66.2790356110795,66.3690872763612,65.87379968206098,66.00888061523438,2938397
278,2017-02-23,65.96384679298758,66.23400864068152,65.82876586914062,65.82876586914062,2332442
279,2017-02-24,65.7837581353201,66.00889076840402,65.60364790655134,65.87380981445312,1844790
280,2017-03-01,65.82877923350722,65.82877923350722,65.15338134765625,65.15338134765625,3107350
281,2017-03-02,65.69370282806044,65.96386474929632,65.06333417251412,65.33349609375,7057872
282,2017-03-03,65.1083634113808,65.15338581789167,64.8382014903033,64.92825317382812,4410226
283,2017-03-06,64.88323017764516,65.06333354305796,64.83820090104047,64.97328186035156,2177363
284,2017-03-07,65.06332774195397,65.37851203857576,65.06332774195397,65.2434310913086,2027296
285,2017-03-08,65.42353436507963,65.6036376953125,65.24342416434511,65.6036376953125,2182147
286,2017-03-09,65.37851213400405,65.37851213400405,64.79316594199355,64.88322448730469,3381395
287,2017-03-10,64.79316652771861,64.88322507384387,64.43295982522734,64.83819580078125,5423285
288,2017-03-13,64.97327548403952,65.28845977783203,64.97327548403952,65.28845977783203,2515382
289,2017-03-14,65.37850260823464,65.82876778717635,65.37850260823464,65.73871612548828,3948353
290,2017-03-15,65.55861529800511,65.73871862823798,65.37850509727059,65.6036376953125,3490372
291,2017-03-16,66.0088794036396,66.5041669888488,66.0088794036396,66.45914459228516,7545149
292,2017-03-17,66.50417077060902,66.72930337773397,66.41411910185943,66.63925170898438,5265875
293,2017-03-20,66.59422302246094,66.77433323203911,66.50417135292285,66.59422302246094,5073186
294,2017-03-21,66.9094206091124,67.44973754882812,66.9094206091124,67.44973754882812,8511270
295,2017-03-22,66.86438809785614,66.86438809785614,66.63925547799803,66.8193588256836,4939975
296,2017-03-23,67.17956986725802,67.22459913773858,66.77433391494127,66.95443725585938,4105955
297,2017-03-24,66.95443918526107,66.99946845703921,66.72930656737485,66.86438751220703,3308120
298,2017-03-27,66.63925547799803,66.99946904387146,66.50417453198271,66.8193588256836,2474340
299,2017-03-28,67.1345494018714,67.17957180314728,66.59422562254267,66.86438751220703,5565534
300,2017-03-29,67.04448765360851,67.08951692323427,66.63925170898438,66.63925170898438,2464193
301,2017-03-30,66.63924599696827,66.86437858479587,66.5491943359375,66.5491943359375,2181458
302,2017-03-31,66.5942198174996,66.72930075055675,66.36908721923828,66.36908721923828,2008887
303,2017-04-05,66.59423384478616,67.35969033651034,66.59423384478616,67.224609375,3594368
304,2017-04-06,67.35968716199444,67.35968716199444,66.90942189184877,66.99947357177734,2811150
305,2017-04-07,66.90941165544176,66.90941165544176,66.09893291907336,66.72930145263672,1889165
306,2017-04-10,66.72930715184081,66.86438809785614,66.63925547799803,66.8193588256836,1060789
307,2017-04-11,66.72929765799904,66.99945951159269,66.41411340914068,66.5491943359375,1266959
308,2017-04-12,66.54920707225345,66.72931042878353,66.32407444133955,66.68428802490234,1940147
309,2017-04-13,66.54920830163167,67.04449597649025,66.54920830163167,66.99947357177734,6004675
310,2017-04-14,66.54920836314432,66.54920836314432,66.18899477259427,66.23402404785156,2674280
